Id,Name,WOD_2__Units_Of_Measure__c,CurrencyIsoCode,WOD_2__Business_Unit__c,WOD_2__Business_Units__c,WOD_2__Item_Type__c,WOD_2__Major_Part__c,WOD_2__Parent_Product__c,WOD_2__Track_Type__c,WOD_2__Type__c,Business_Units_Text__c,Description_DE__c,Description_EN__c,Description_ES__c,Description_FR__c,Description_HU__c,Description_IT__c,Description_JA__c,Description_NL__c,Description_NO__c,Description_PL__c,Description_TR__c,Is_Active__c,Part_Return_Required__c,Photo_Required__c,Series_Code__c,TWOD_Eligible_for_Discount__c,Warranty_Product_Auto_Number__c,Warranty_Product_Code__c,Wearing_Part__c,KPAD_Number__c,Product_Name__c
a170E0000060TFwQAM,4115003000,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TAIQA2,Serialzied,Series,KBT-EU,"REPAIR KIT, ENGINE GASKET AM Use Spare P","REPAIR KIT, ENGINE GASKET AM Use Spare P","REPAIR KIT, ENGINE GASKET AM Use Spare P","REPAIR KIT, ENGINE GASKET AM Use Spare P",,"REPAIR KIT, ENGINE GASKET AM Use Spare P",,"REPAIR KIT, ENGINE GASKET AM Use Spare P",,,"REPAIR KIT, ENGINE GASKET AM Use Spare P",TRUE,FALSE,FALSE,,FALSE,396,41150,FALSE,41150-03000,4115003000
a170E0000060TFxQAM,4115004000,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TAIQA2,Serialzied,Series,KBT-EU,"REPAIR KIT, ENGINE GASKET CM Use Spare P","REPAIR KIT, ENGINE GASKET CM Use Spare P","REPAIR KIT, ENGINE GASKET CM Use Spare P","REPAIR KIT, ENGINE GASKET CM Use Spare P",,"REPAIR KIT, ENGINE GASKET CM Use Spare P",,"REPAIR KIT, ENGINE GASKET CM Use Spare P",,"REPAIR KIT, ENGINE GASKET CM Use Spare P","REPAIR KIT, ENGINE GASKET CM Use Spare P",TRUE,FALSE,FALSE,,FALSE,397,41150,FALSE,41150-04000,4115004000
a170E0000060TFyQAM,4115005000,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TAIQA2,Serialzied,Series,KBT-EU,"REPAIR KIT, ENGINE GASKET Engine Use Spa","REPAIR KIT, ENGINE GASKET Engine Use Spa","REPAIR KIT, ENGINE GASKET Engine Use Spa","REPAIR KIT, ENGINE GASKET Engine Use Spa",,"REPAIR KIT, ENGINE GASKET Engine Use Spa",,"REPAIR KIT, ENGINE GASKET Engine Use Spa",,,"REPAIR KIT, ENGINE GASKET Engine Use Spa",TRUE,FALSE,FALSE,,FALSE,398,41150,FALSE,41150-05000,4115005000
a170E0000060TFzQAM,4116001000,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TAJQA2,Serialzied,Series,KBT-EU,"REPAIR KIT, ENGINE METAL Common Use Spar","REPAIR KIT, ENGINE METAL Common Use Spar","REPAIR KIT, ENGINE METAL Common Use Spar","REPAIR KIT, ENGINE METAL Common Use Spar",,"REPAIR KIT, ENGINE METAL Common Use Spar",,"REPAIR KIT, ENGINE METAL Common Use Spar",,,"REPAIR KIT, ENGINE METAL Common Use Spar",TRUE,FALSE,FALSE,,FALSE,399,41160,FALSE,41160-01000,4116001000
a170E0000060TG0QAM,4116002000,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TAJQA2,Serialzied,Series,KBT-EU,"REPAIR KIT, ENGINE METAL Tractor (M) Use","REPAIR KIT, ENGINE METAL Tractor (M) Use","REPAIR KIT, ENGINE METAL Tractor (M) Use","REPAIR KIT, ENGINE METAL Tractor (M) Use",,"REPAIR KIT, ENGINE METAL Tractor (M) Use",,"REPAIR KIT, ENGINE METAL Tractor (M) Use",,"REPAIR KIT, ENGINE METAL Tractor (M) Use","REPAIR KIT, ENGINE METAL Tractor (M) Use",TRUE,FALSE,FALSE,,FALSE,400,41160,FALSE,41160-02000,4116002000
a170E0000060TG1QAM,4116003000,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TAJQA2,Serialzied,Series,KBT-EU,"REPAIR KIT, ENGINE METAL AM Use Spare Pa","REPAIR KIT, ENGINE METAL AM Use Spare Pa","REPAIR KIT, ENGINE METAL AM Use Spare Pa","REPAIR KIT, ENGINE METAL AM Use Spare Pa",,"REPAIR KIT, ENGINE METAL AM Use Spare Pa",,"REPAIR KIT, ENGINE METAL AM Use Spare Pa",,,"REPAIR KIT, ENGINE METAL AM Use Spare Pa",TRUE,FALSE,FALSE,,FALSE,401,41160,FALSE,41160-03000,4116003000
a170E0000060TG2QAM,4116004000,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TAJQA2,Serialzied,Series,KBT-EU,"REPAIR KIT, ENGINE METAL CM Use Spare Pa","REPAIR KIT, ENGINE METAL CM Use Spare Pa","REPAIR KIT, ENGINE METAL CM Use Spare Pa","REPAIR KIT, ENGINE METAL CM Use Spare Pa",,"REPAIR KIT, ENGINE METAL CM Use Spare Pa",,"REPAIR KIT, ENGINE METAL CM Use Spare Pa",,,"REPAIR KIT, ENGINE METAL CM Use Spare Pa",TRUE,FALSE,FALSE,,FALSE,402,41160,FALSE,41160-04000,4116004000
a170E0000060TG3QAM,4116005000,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TAJQA2,Serialzied,Series,KBT-EU,"REPAIR KIT, ENGINE METAL Engine Use Spar","REPAIR KIT, ENGINE METAL Engine Use Spar","REPAIR KIT, ENGINE METAL Engine Use Spar","REPAIR KIT, ENGINE METAL Engine Use Spar",,"REPAIR KIT, ENGINE METAL Engine Use Spar",,"REPAIR KIT, ENGINE METAL Engine Use Spar",,,"REPAIR KIT, ENGINE METAL Engine Use Spar",TRUE,FALSE,FALSE,,FALSE,403,41160,FALSE,41160-05000,4116005000
a170E0000060TG4QAM,4117001000,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TAKQA2,Serialzied,Series,KBT-EU,"REPAIR KIT, PISTON Common Use Spare Part","REPAIR KIT, PISTON Common Use Spare Part","REPAIR KIT, PISTON Common Use Spare Part","REPAIR KIT, PISTON Common Use Spare Part",,"REPAIR KIT, PISTON Common Use Spare Part",,"REPAIR KIT, PISTON Common Use Spare Part",,,"REPAIR KIT, PISTON Common Use Spare Part",TRUE,FALSE,FALSE,,FALSE,404,41170,FALSE,41170-01000,4117001000
a170E0000060TG5QAM,4117002000,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TAKQA2,Serialzied,Series,KBT-EU,"REPAIR KIT, PISTON Tractor (M) Use Spare","REPAIR KIT, PISTON Tractor (M) Use Spare","REPAIR KIT, PISTON Tractor (M) Use Spare","REPAIR KIT, PISTON Tractor (M) Use Spare",,"REPAIR KIT, PISTON Tractor (M) Use Spare",,"REPAIR KIT, PISTON Tractor (M) Use Spare",,"REPAIR KIT, PISTON Tractor (M) Use Spare","REPAIR KIT, PISTON Tractor (M) Use Spare",TRUE,FALSE,FALSE,,FALSE,405,41170,FALSE,41170-02000,4117002000
a170E0000060TG6QAM,4117003000,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TAKQA2,Serialzied,Series,KBT-EU,"REPAIR KIT, PISTON AM Use Spare Parts","REPAIR KIT, PISTON AM Use Spare Parts","REPAIR KIT, PISTON AM Use Spare Parts","REPAIR KIT, PISTON AM Use Spare Parts",,"REPAIR KIT, PISTON AM Use Spare Parts",,"REPAIR KIT, PISTON AM Use Spare Parts",,,"REPAIR KIT, PISTON AM Use Spare Parts",TRUE,FALSE,FALSE,,FALSE,406,41170,FALSE,41170-03000,4117003000
a170E0000060TG7QAM,4117004000,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TAKQA2,Serialzied,Series,KBT-EU,"REPAIR KIT, PISTON CM Use Spare Parts","REPAIR KIT, PISTON CM Use Spare Parts","REPAIR KIT, PISTON CM Use Spare Parts","REPAIR KIT, PISTON CM Use Spare Parts",,"REPAIR KIT, PISTON CM Use Spare Parts",,"REPAIR KIT, PISTON CM Use Spare Parts",,,"REPAIR KIT, PISTON CM Use Spare Parts",TRUE,FALSE,FALSE,,FALSE,407,41170,FALSE,41170-04000,4117004000
a170E0000060TG8QAM,4117005000,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TAKQA2,Serialzied,Series,KBT-EU,"REPAIR KIT, PISTON Engine Use Spare Part","REPAIR KIT, PISTON Engine Use Spare Part","REPAIR KIT, PISTON Engine Use Spare Part","REPAIR KIT, PISTON Engine Use Spare Part",,"REPAIR KIT, PISTON Engine Use Spare Part",,"REPAIR KIT, PISTON Engine Use Spare Part",,,"REPAIR KIT, PISTON Engine Use Spare Part",TRUE,FALSE,FALSE,,FALSE,408,41170,FALSE,41170-05000,4117005000
a170E0000060TG9QAM,4118001000,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TALQA2,Serialzied,Series,KBT-EU,"REPAIR KIT, SEALS Common Use Spare Parts","REPAIR KIT, SEALS Common Use Spare Parts","REPAIR KIT, SEALS Common Use Spare Parts","REPAIR KIT, SEALS Common Use Spare Parts",,"REPAIR KIT, SEALS Common Use Spare Parts",,"REPAIR KIT, SEALS Common Use Spare Parts",,,"REPAIR KIT, SEALS Common Use Spare Parts",TRUE,FALSE,FALSE,,FALSE,409,41180,FALSE,41180-01000,4118001000
a170E0000060TGAQA2,4118002000,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TALQA2,Serialzied,Series,KBT-EU,"REPAIR KIT, SEALS Tractor (M) Use Spare","REPAIR KIT, SEALS Tractor (M) Use Spare","REPAIR KIT, SEALS Tractor (M) Use Spare","REPAIR KIT, SEALS Tractor (M) Use Spare",,"REPAIR KIT, SEALS Tractor (M) Use Spare",,"REPAIR KIT, SEALS Tractor (M) Use Spare",,"REPAIR KIT, SEALS Tractor (M) Use Spare","REPAIR KIT, SEALS Tractor (M) Use Spare",TRUE,FALSE,FALSE,,FALSE,410,41180,FALSE,41180-02000,4118002000
a170E0000060TGBQA2,4118003000,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TALQA2,Serialzied,Series,KBT-EU,"REPAIR KIT, SEALS AM Use Spare Parts","REPAIR KIT, SEALS AM Use Spare Parts","REPAIR KIT, SEALS AM Use Spare Parts","REPAIR KIT, SEALS AM Use Spare Parts",,"REPAIR KIT, SEALS AM Use Spare Parts",,"REPAIR KIT, SEALS AM Use Spare Parts",,,"REPAIR KIT, SEALS AM Use Spare Parts",TRUE,FALSE,FALSE,,FALSE,411,41180,FALSE,41180-03000,4118003000
a170E0000060TGCQA2,4118004000,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TALQA2,Serialzied,Series,KBT-EU,"REPAIR KIT, SEALS CM Use Spare Parts","REPAIR KIT, SEALS CM Use Spare Parts","REPAIR KIT, SEALS CM Use Spare Parts","REPAIR KIT, SEALS CM Use Spare Parts",,"REPAIR KIT, SEALS CM Use Spare Parts",,"REPAIR KIT, SEALS CM Use Spare Parts",,,"REPAIR KIT, SEALS CM Use Spare Parts",TRUE,FALSE,FALSE,,FALSE,412,41180,FALSE,41180-04000,4118004000
a170E0000060TGDQA2,4118005000,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TALQA2,Serialzied,Series,KBT-EU,"REPAIR KIT, SEALS Engine Use Spare Parts","REPAIR KIT, SEALS Engine Use Spare Parts","REPAIR KIT, SEALS Engine Use Spare Parts","REPAIR KIT, SEALS Engine Use Spare Parts",,"REPAIR KIT, SEALS Engine Use Spare Parts",,"REPAIR KIT, SEALS Engine Use Spare Parts",,,"REPAIR KIT, SEALS Engine Use Spare Parts",TRUE,FALSE,FALSE,,FALSE,413,41180,FALSE,41180-05000,4118005000
a170E0000060TGEQA2,4119001000,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TAMQA2,Serialzied,Series,KBT-EU,SERVICE KIT Common Use Spare Parts,SERVICE KIT Common Use Spare Parts,SERVICE KIT Common Use Spare Parts,SERVICE KIT Common Use Spare Parts,,SERVICE KIT Common Use Spare Parts,,SERVICE KIT Common Use Spare Parts,,,SERVICE KIT Common Use Spare Parts,TRUE,FALSE,FALSE,,FALSE,414,41190,FALSE,41190-01000,4119001000
a170E0000060TGFQA2,4119002000,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TAMQA2,Serialzied,Series,KBT-EU,SERVICE KIT Tractor (M) Use Spare Parts,SERVICE KIT Tractor (M) Use Spare Parts,SERVICE KIT Tractor (M) Use Spare Parts,SERVICE KIT Tractor (M) Use Spare Parts,,SERVICE KIT Tractor (M) Use Spare Parts,,SERVICE KIT Tractor (M) Use Spare Parts,,SERVICE KIT Tractor (M) Use Spare Parts,SERVICE KIT Tractor (M) Use Spare Parts,TRUE,FALSE,FALSE,,FALSE,415,41190,FALSE,41190-02000,4119002000
a170E0000060TGGQA2,4119003000,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TAMQA2,Serialzied,Series,KBT-EU,SERVICE KIT AM Use Spare Parts,SERVICE KIT AM Use Spare Parts,SERVICE KIT AM Use Spare Parts,SERVICE KIT AM Use Spare Parts,,SERVICE KIT AM Use Spare Parts,,SERVICE KIT AM Use Spare Parts,,,SERVICE KIT AM Use Spare Parts,TRUE,FALSE,FALSE,,FALSE,416,41190,FALSE,41190-03000,4119003000
a170E0000060TGHQA2,4119004000,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TAMQA2,Serialzied,Series,KBT-EU,SERVICE KIT CM Use Spare Parts,SERVICE KIT CM Use Spare Parts,SERVICE KIT CM Use Spare Parts,SERVICE KIT CM Use Spare Parts,,SERVICE KIT CM Use Spare Parts,,SERVICE KIT CM Use Spare Parts,,,SERVICE KIT CM Use Spare Parts,TRUE,FALSE,FALSE,,FALSE,417,41190,FALSE,41190-04000,4119004000
a170E0000060TGIQA2,4119005000,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TAMQA2,Serialzied,Series,KBT-EU,SERVICE KIT Engine Use Spare Parts,SERVICE KIT Engine Use Spare Parts,SERVICE KIT Engine Use Spare Parts,SERVICE KIT Engine Use Spare Parts,,SERVICE KIT Engine Use Spare Parts,,SERVICE KIT Engine Use Spare Parts,,,SERVICE KIT Engine Use Spare Parts,TRUE,FALSE,FALSE,,FALSE,418,41190,FALSE,41190-05000,4119005000
a170E0000060TGJQA2,4120001000,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TANQA2,Serialzied,Series,KBT-EU,PAINT Common Use Spare Parts,PAINT Common Use Spare Parts,PAINT Common Use Spare Parts,PAINT Common Use Spare Parts,,PAINT Common Use Spare Parts,,PAINT Common Use Spare Parts,,,PAINT Common Use Spare Parts,TRUE,FALSE,FALSE,,FALSE,419,41200,FALSE,41200-01000,4120001000
a170E0000060TGKQA2,4120002000,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TANQA2,Serialzied,Series,KBT-EU,PAINT Tractor (M) Use Spare Parts,PAINT Tractor (M) Use Spare Parts,PAINT Tractor (M) Use Spare Parts,PAINT Tractor (M) Use Spare Parts,,PAINT Tractor (M) Use Spare Parts,,PAINT Tractor (M) Use Spare Parts,,PAINT Tractor (M) Use Spare Parts,PAINT Tractor (M) Use Spare Parts,TRUE,FALSE,FALSE,,FALSE,420,41200,FALSE,41200-02000,4120002000
a170E0000060TGLQA2,4120003000,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TANQA2,Serialzied,Series,KBT-EU,PAINT AM Use Spare Parts,PAINT AM Use Spare Parts,PAINT AM Use Spare Parts,PAINT AM Use Spare Parts,,PAINT AM Use Spare Parts,,PAINT AM Use Spare Parts,,,PAINT AM Use Spare Parts,TRUE,FALSE,FALSE,,FALSE,421,41200,FALSE,41200-03000,4120003000
a170E0000060TGMQA2,4120004000,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TANQA2,Serialzied,Series,KBT-EU,PAINT CM Use Spare Parts,PAINT CM Use Spare Parts,PAINT CM Use Spare Parts,PAINT CM Use Spare Parts,,PAINT CM Use Spare Parts,,PAINT CM Use Spare Parts,,,PAINT CM Use Spare Parts,TRUE,FALSE,FALSE,,FALSE,422,41200,FALSE,41200-04000,4120004000
a170E0000060TGNQA2,4120005000,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TANQA2,Serialzied,Series,KBT-EU,PAINT Engine Use Spare Parts,PAINT Engine Use Spare Parts,PAINT Engine Use Spare Parts,PAINT Engine Use Spare Parts,,PAINT Engine Use Spare Parts,,PAINT Engine Use Spare Parts,,,PAINT Engine Use Spare Parts,TRUE,FALSE,FALSE,,FALSE,423,41200,FALSE,41200-05000,4120005000
a170E0000060TGOQA2,4121001000,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TAOQA2,Serialzied,Series,KBT-EU,WINDOW GLASSES Common Use Spare Parts,WINDOW GLASSES Common Use Spare Parts,WINDOW GLASSES Common Use Spare Parts,WINDOW GLASSES Common Use Spare Parts,,WINDOW GLASSES Common Use Spare Parts,,WINDOW GLASSES Common Use Spare Parts,,,WINDOW GLASSES Common Use Spare Parts,TRUE,FALSE,FALSE,,FALSE,424,41210,FALSE,41210-01000,4121001000
a170E0000060TGPQA2,4121002000,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TAOQA2,Serialzied,Series,KBT-EU,WINDOW GLASSES Tractor (M) Use Spare Par,WINDOW GLASSES Tractor (M) Use Spare Par,WINDOW GLASSES Tractor (M) Use Spare Par,WINDOW GLASSES Tractor (M) Use Spare Par,,WINDOW GLASSES Tractor (M) Use Spare Par,,WINDOW GLASSES Tractor (M) Use Spare Par,,WINDOW GLASSES Tractor (M) Use Spare Par,WINDOW GLASSES Tractor (M) Use Spare Par,TRUE,FALSE,FALSE,,FALSE,425,41210,FALSE,41210-02000,4121002000
a170E0000060TGQQA2,4121003000,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TAOQA2,Serialzied,Series,KBT-EU,WINDOW GLASSES AM Use Spare Parts,WINDOW GLASSES AM Use Spare Parts,WINDOW GLASSES AM Use Spare Parts,WINDOW GLASSES AM Use Spare Parts,,WINDOW GLASSES AM Use Spare Parts,,WINDOW GLASSES AM Use Spare Parts,,,WINDOW GLASSES AM Use Spare Parts,TRUE,FALSE,FALSE,,FALSE,426,41210,FALSE,41210-03000,4121003000
a170E0000060TGRQA2,4121004000,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TAOQA2,Serialzied,Series,KBT-EU,WINDOW GLASSES CM Use Spare Parts,WINDOW GLASSES CM Use Spare Parts,WINDOW GLASSES CM Use Spare Parts,WINDOW GLASSES CM Use Spare Parts,,WINDOW GLASSES CM Use Spare Parts,,WINDOW GLASSES CM Use Spare Parts,,,WINDOW GLASSES CM Use Spare Parts,TRUE,FALSE,FALSE,,FALSE,427,41210,FALSE,41210-04000,4121004000
a170E0000060TGSQA2,4121005000,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TAOQA2,Serialzied,Series,KBT-EU,WINDOW GLASSES Engine Use Spare Parts,WINDOW GLASSES Engine Use Spare Parts,WINDOW GLASSES Engine Use Spare Parts,WINDOW GLASSES Engine Use Spare Parts,,WINDOW GLASSES Engine Use Spare Parts,,WINDOW GLASSES Engine Use Spare Parts,,,WINDOW GLASSES Engine Use Spare Parts,TRUE,FALSE,FALSE,,FALSE,428,41210,FALSE,41210-05000,4121005000
a170E0000060TGTQA2,4122001000,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TAPQA2,Serialzied,Series,KBT-EU,LIGHTING Common Use Spare Parts,LIGHTING Common Use Spare Parts,LIGHTING Common Use Spare Parts,LIGHTING Common Use Spare Parts,,LIGHTING Common Use Spare Parts,,LIGHTING Common Use Spare Parts,,,LIGHTING Common Use Spare Parts,TRUE,FALSE,FALSE,,FALSE,429,41220,FALSE,41220-01000,4122001000
a170E0000060TGUQA2,4122002000,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TAPQA2,Serialzied,Series,KBT-EU,LIGHTING Tractor (M) Use Spare Parts,LIGHTING Tractor (M) Use Spare Parts,LIGHTING Tractor (M) Use Spare Parts,LIGHTING Tractor (M) Use Spare Parts,,LIGHTING Tractor (M) Use Spare Parts,,LIGHTING Tractor (M) Use Spare Parts,,LIGHTING Tractor (M) Use Spare Parts,LIGHTING Tractor (M) Use Spare Parts,TRUE,FALSE,FALSE,,FALSE,430,41220,FALSE,41220-02000,4122002000
a170E0000060TGVQA2,4122003000,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TAPQA2,Serialzied,Series,KBT-EU,LIGHTING AM Use Spare Parts,LIGHTING AM Use Spare Parts,LIGHTING AM Use Spare Parts,LIGHTING AM Use Spare Parts,,LIGHTING AM Use Spare Parts,,LIGHTING AM Use Spare Parts,,,LIGHTING AM Use Spare Parts,TRUE,FALSE,FALSE,,FALSE,431,41220,FALSE,41220-03000,4122003000
a170E0000060TGWQA2,4122004000,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TAPQA2,Serialzied,Series,KBT-EU,LIGHTING CM Use Spare Parts,LIGHTING CM Use Spare Parts,LIGHTING CM Use Spare Parts,LIGHTING CM Use Spare Parts,,LIGHTING CM Use Spare Parts,,LIGHTING CM Use Spare Parts,,,LIGHTING CM Use Spare Parts,TRUE,FALSE,FALSE,,FALSE,432,41220,FALSE,41220-04000,4122004000
a170E0000060TGXQA2,4122005000,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TAPQA2,Serialzied,Series,KBT-EU,LIGHTING Engine Use Spare Parts,LIGHTING Engine Use Spare Parts,LIGHTING Engine Use Spare Parts,LIGHTING Engine Use Spare Parts,,LIGHTING Engine Use Spare Parts,,LIGHTING Engine Use Spare Parts,,,LIGHTING Engine Use Spare Parts,TRUE,FALSE,FALSE,,FALSE,433,41220,FALSE,41220-05000,4122005000
a170E0000060TGYQA2,4123001000,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TAQQA2,Serialzied,Series,KBT-EU,ANTI-SCALP ROLLER Common Use Spare Parts,ANTI-SCALP ROLLER Common Use Spare Parts,ANTI-SCALP ROLLER Common Use Spare Parts,ANTI-SCALP ROLLER Common Use Spare Parts,,ANTI-SCALP ROLLER Common Use Spare Parts,,ANTI-SCALP ROLLER Common Use Spare Parts,,,ANTI-SCALP ROLLER Common Use Spare Parts,TRUE,FALSE,FALSE,,FALSE,434,41230,FALSE,41230-01000,4123001000
a170E0000060TGZQA2,4123002000,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TAQQA2,Serialzied,Series,KBT-EU,ANTI-SCALP ROLLER Tractor (M) Use Spare,ANTI-SCALP ROLLER Tractor (M) Use Spare,ANTI-SCALP ROLLER Tractor (M) Use Spare,ANTI-SCALP ROLLER Tractor (M) Use Spare,,ANTI-SCALP ROLLER Tractor (M) Use Spare,,ANTI-SCALP ROLLER Tractor (M) Use Spare,,ANTI-SCALP ROLLER Tractor (M) Use Spare,ANTI-SCALP ROLLER Tractor (M) Use Spare,TRUE,FALSE,FALSE,,FALSE,435,41230,FALSE,41230-02000,4123002000
a170E0000060TGaQAM,4123003000,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TAQQA2,Serialzied,Series,KBT-EU,ANTI-SCALP ROLLER AM Use Spare Parts,ANTI-SCALP ROLLER AM Use Spare Parts,ANTI-SCALP ROLLER AM Use Spare Parts,ANTI-SCALP ROLLER AM Use Spare Parts,,ANTI-SCALP ROLLER AM Use Spare Parts,,ANTI-SCALP ROLLER AM Use Spare Parts,,,ANTI-SCALP ROLLER AM Use Spare Parts,TRUE,FALSE,FALSE,,FALSE,436,41230,FALSE,41230-03000,4123003000
a170E0000060TGbQAM,4123004000,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TAQQA2,Serialzied,Series,KBT-EU,ANTI-SCALP ROLLER CM Use Spare Parts,ANTI-SCALP ROLLER CM Use Spare Parts,ANTI-SCALP ROLLER CM Use Spare Parts,ANTI-SCALP ROLLER CM Use Spare Parts,,ANTI-SCALP ROLLER CM Use Spare Parts,,ANTI-SCALP ROLLER CM Use Spare Parts,,,ANTI-SCALP ROLLER CM Use Spare Parts,TRUE,FALSE,FALSE,,FALSE,437,41230,FALSE,41230-04000,4123004000
a170E0000060TGcQAM,4123005000,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TAQQA2,Serialzied,Series,KBT-EU,ANTI-SCALP ROLLER Engine Use Spare Parts,ANTI-SCALP ROLLER Engine Use Spare Parts,ANTI-SCALP ROLLER Engine Use Spare Parts,ANTI-SCALP ROLLER Engine Use Spare Parts,,ANTI-SCALP ROLLER Engine Use Spare Parts,,ANTI-SCALP ROLLER Engine Use Spare Parts,,,ANTI-SCALP ROLLER Engine Use Spare Parts,TRUE,FALSE,FALSE,,FALSE,438,41230,FALSE,41230-05000,4123005000
a170E0000060TGdQAM,4124001000,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TARQA2,Serialzied,Series,KBT-EU,RUBBER CRAWLER Common Use Spare Parts,RUBBER CRAWLER Common Use Spare Parts,RUBBER CRAWLER Common Use Spare Parts,RUBBER CRAWLER Common Use Spare Parts,,RUBBER CRAWLER Common Use Spare Parts,,RUBBER CRAWLER Common Use Spare Parts,,,RUBBER CRAWLER Common Use Spare Parts,TRUE,FALSE,FALSE,,FALSE,439,41240,FALSE,41240-01000,4124001000
a170E0000060TGeQAM,4124002000,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TARQA2,Serialzied,Series,KBT-EU,RUBBER CRAWLER Tractor (M) Use Spare Par,RUBBER CRAWLER Tractor (M) Use Spare Par,RUBBER CRAWLER Tractor (M) Use Spare Par,RUBBER CRAWLER Tractor (M) Use Spare Par,,RUBBER CRAWLER Tractor (M) Use Spare Par,,RUBBER CRAWLER Tractor (M) Use Spare Par,,RUBBER CRAWLER Tractor (M) Use Spare Par,RUBBER CRAWLER Tractor (M) Use Spare Par,TRUE,FALSE,FALSE,,FALSE,440,41240,FALSE,41240-02000,4124002000
a170E0000060TGfQAM,4124003000,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TARQA2,Serialzied,Series,KBT-EU,RUBBER CRAWLER AM Use Spare Parts,RUBBER CRAWLER AM Use Spare Parts,RUBBER CRAWLER AM Use Spare Parts,RUBBER CRAWLER AM Use Spare Parts,,RUBBER CRAWLER AM Use Spare Parts,,RUBBER CRAWLER AM Use Spare Parts,,,RUBBER CRAWLER AM Use Spare Parts,TRUE,FALSE,FALSE,,FALSE,441,41240,FALSE,41240-03000,4124003000
