WOD_2__Policy_Filter_Condition__c,WOD_2__Transfer_Fee__c,Mark_Policy_As_Primary_HDI__c,Coverage_transfer_window_period_fromdate__c,WOD_2__Coverage_Based_On__c,EWP_End_WP_from_Shipment_Date_HDI__c,WOD_2__Sub_Type__c,Machine_Hours_Energy_Units_Covered_HDI__c,WOD_2__Transferable_Month__c,Comments__c,Policy_Name_HDI__c,WOD_2__Months_Covered_From__c,Job_Code_Group_HDI__c,Build_Date_Applicable_HDI__c,Is_Third_Party_Policy_HDI__c,WOD_2__Description__c,WOD_2__Pricebook_Type__c,Name,WOD_2__Terms_Condition__c,Business_Unit_HDI__c,Customer_Type__c,WOD_2__Is_Policy_Optional__c,WOD_2__Type__c,Installer_Certification_Status_HDI__c,Is_Policy_Displayed_To_Internal_Users_On__c,WOD_2__Active_From__c,Registration_Price__c,WOD_2__Status__c,Limit_of_Liability_HDI__c,WOD_2__Business_Units__c,Is_Attachment_Mandatory_HDI__c,WOD_2__Days_Covered__c,WOD_2__Inclusion__c,Months_Covered_From_Invoice_Date_HDI__c,WOD_2__Transferable__c,WOD_2__Months_Covered__c,WOD_2__Days_Covered_From__c,Maxi_number_of_transfer_to_end_customers__c,WOD_2__Category_To_Apply_Degradation__c,Is_Policy_Applicable_for_DR_HDI__c,WOD_2__Active_Until__c,EWP_Start_WP_from_Delivery_Date_HDI__c,WOD_2__Exclusion__c,WOD_2__Expression__c,Months_Covered_From_Shipment_HDI__c,Months_Covered_FRM_OriginalDate_HDI__c,Ownership_State_HDI__c,WOD_2__Priority__c,Forced_Selection_Needed_During_DR_HDI__c,External_ID_HDI__c,Months_Covered_From_Build_Date_HDI__c,Policy_Group_Name_HDI__c,Item_Condition_HDI__c,WOD_2__Default_Policy_Definition__c,WOD_2__Extended_Policy_Cost__c,EWP_End_WP_from_Delivery_Date_HDI__c
OR,,False,,,,,5000.0,,,"RI Extended Warranty 36 months or 5,000 operation hours. Parts Only",,,False,False,"RI Extended Warranty 36 months or 5,000 operation hours. Parts Only",,EXT-RI-36-5000-PWT-ENG-STR-HYDR-P,,EUROPE,"Business / HOWA;Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;End Customer;Inter Company;Dealer;Direct Customer;National Account;Dealer Rental/ RPO",True,EXTENDED,ANY,False,2020-05-01,,Active,,EUROPE,False,,,,True,36.0,,,,False,2060-12-31,0.0,,,,,First Owner;Preowned;Dealer Rental,6036.0,False,,,PARTS_LABOR_TRAVEL;DPFULL,NEW;PREOWNED,False,,99999.0
OR,,False,,,,,6000.0,,,"RI Extended Warranty 36 months or 6,000 operation hours. Parts Only",,,False,False,"RI Extended Warranty 36 months or 6,000 operation hours. Parts Only",,EXT-RI-36-6000-PWT-ENG-STR-HYDR-P,,EUROPE,"Business / HOWA;Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;End Customer;Inter Company;Dealer;Direct Customer;National Account;Dealer Rental/ RPO",True,EXTENDED,ANY,False,2020-05-01,,Active,,EUROPE,False,,,,True,36.0,,,,False,2060-12-31,0.0,,,,,First Owner;Preowned;Dealer Rental,6037.0,False,,,PARTS_LABOR_TRAVEL;DPFULL,NEW;PREOWNED,False,,99999.0
OR,,False,,,,,7000.0,,,"RI Extended Warranty 36 months or 7,000 operation hours. Parts Only",,,False,False,"RI Extended Warranty 36 months or 7,000 operation hours. Parts Only",,EXT-RI-36-7000-PWT-ENG-STR-HYDR-P,,EUROPE,"Business / HOWA;Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;End Customer;Inter Company;Dealer;Direct Customer;National Account;Dealer Rental/ RPO",True,EXTENDED,ANY,False,2020-05-01,,Active,,EUROPE,False,,,,True,36.0,,,,False,2060-12-31,0.0,,,,,First Owner;Preowned;Dealer Rental,6038.0,False,,,PARTS_LABOR_TRAVEL;DPFULL,NEW;PREOWNED,False,,99999.0
OR,,False,,,,,5000.0,,,"RI Extended Warranty 48 months or 5,000 operation hours. Parts Only",,,False,False,"RI Extended Warranty 48 months or 5,000 operation hours. Parts Only",,EXT-RI-48-5000-PWT-ENG-STR-HYDR-P,,EUROPE,"Business / HOWA;Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;End Customer;Inter Company;Dealer;Direct Customer;National Account;Dealer Rental/ RPO",True,EXTENDED,ANY,False,2020-05-01,,Active,,EUROPE,False,,,,True,48.0,,,,False,2060-12-31,0.0,,,,,First Owner;Preowned;Dealer Rental,6039.0,False,,,PARTS_LABOR_TRAVEL;DPFULL,NEW;PREOWNED,False,,99999.0
OR,,False,,,,,6500.0,,,"RI Extended Warranty 48 months or 6,500 operation hours. Parts Only",,,False,False,"RI Extended Warranty 48 months or 6,500 operation hours. Parts Only",,EXT-RI-48-6500-PWT-ENG-STR-HYDR-P,,EUROPE,"Business / HOWA;Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;End Customer;Inter Company;Dealer;Direct Customer;National Account;Dealer Rental/ RPO",True,EXTENDED,ANY,False,2020-05-01,,Active,,EUROPE,False,,,,True,48.0,,,,False,2060-12-31,0.0,,,,,First Owner;Preowned;Dealer Rental,6040.0,False,,,PARTS_LABOR_TRAVEL;DPFULL,NEW;PREOWNED,False,,99999.0
OR,,False,,,,,8000.0,,,"RI Extended Warranty 48 months or 8,000 operation hours. Parts Only",,,False,False,"RI Extended Warranty 48 months or 8,000 operation hours. Parts Only",,EXT-RI-48-8000-PWT-ENG-STR-HYDR-P,,EUROPE,"Business / HOWA;Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;End Customer;Inter Company;Dealer;Direct Customer;National Account;Dealer Rental/ RPO",True,EXTENDED,ANY,False,2020-05-01,,Active,,EUROPE,False,,,,True,48.0,,,,False,2060-12-31,0.0,,,,,First Owner;Preowned;Dealer Rental,6041.0,False,,,PARTS_LABOR_TRAVEL;DPFULL,NEW;PREOWNED,False,,99999.0
OR,,False,,,,,9500.0,,,"RI Extended Warranty 48 months or 9,500 operation hours. Parts Only",,,False,False,"RI Extended Warranty 48 months or 9,500 operation hours. Parts Only",,EXT-RI-48-9500-PWT-ENG-STR-HYDR-P,,EUROPE,"Business / HOWA;Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;End Customer;Inter Company;Dealer;Direct Customer;National Account;Dealer Rental/ RPO",True,EXTENDED,ANY,False,2020-05-01,,Active,,EUROPE,False,,,,True,48.0,,,,False,2060-12-31,0.0,,,,,First Owner;Preowned;Dealer Rental,6042.0,False,,,PARTS_LABOR_TRAVEL;DPFULL,NEW;PREOWNED,False,,99999.0
OR,,False,,,,,12000.0,,,"RI Extended Warranty 60 months or 12,000 operation hours. Parts Only",,,False,False,"RI Extended Warranty 60 months or 12,000 operation hours. Parts Only",,EXT-RI-60-12000-PWT-ENG-STR-HYDR-P,,EUROPE,"Business / HOWA;Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;End Customer;Inter Company;Dealer;Direct Customer;National Account;Dealer Rental/ RPO",True,EXTENDED,ANY,False,2020-05-01,,Active,,EUROPE,False,,,,True,60.0,,,,False,2060-12-31,0.0,,,,,First Owner;Preowned;Dealer Rental,6043.0,False,,,PARTS_LABOR_TRAVEL;DPFULL,NEW;PREOWNED,False,,99999.0
OR,,False,,,,,6000.0,,,"RI Extended Warranty 60 months or 6,000 operation hours. Parts Only",,,False,False,"RI Extended Warranty 60 months or 6,000 operation hours. Parts Only",,EXT-RI-60-6000-PWT-ENG-STR-HYDR-P,,EUROPE,"Business / HOWA;Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;End Customer;Inter Company;Dealer;Direct Customer;National Account;Dealer Rental/ RPO",True,EXTENDED,ANY,False,2020-05-01,,Active,,EUROPE,False,,,,True,60.0,,,,False,2060-12-31,0.0,,,,,First Owner;Preowned;Dealer Rental,6044.0,False,,,PARTS_LABOR_TRAVEL;DPFULL,NEW;PREOWNED,False,,99999.0
OR,,False,,,,,8000.0,,,"RI Extended Warranty 60 months or 8,000 operation hours. Parts Only",,,False,False,"RI Extended Warranty 60 months or 8,000 operation hours. Parts Only",,EXT-RI-60-8000-PWT-ENG-STR-HYDR-P,,EUROPE,"Business / HOWA;Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;End Customer;Inter Company;Dealer;Direct Customer;National Account;Dealer Rental/ RPO",True,EXTENDED,ANY,False,2020-05-01,,Active,,EUROPE,False,,,,True,60.0,,,,False,2060-12-31,0.0,,,,,First Owner;Preowned;Dealer Rental,6045.0,False,,,PARTS_LABOR_TRAVEL;DPFULL,NEW;PREOWNED,False,,99999.0
OR,,False,,,,,10000.0,,,"RI Extended Warranty 60 months or 10,000 operation hours. Parts Only",,,False,False,"RI Extended Warranty 60 months or 10,000 operation hours. Parts Only",,EXT-RI-60-10000-PWT-ENG-STR-HYDR-P,,EUROPE,"Business / HOWA;Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;End Customer;Inter Company;Dealer;Direct Customer;National Account;Dealer Rental/ RPO",True,EXTENDED,ANY,False,2020-05-01,,Active,,EUROPE,False,,,,True,60.0,,,,False,2060-12-31,0.0,,,,,First Owner;Preowned;Dealer Rental,6046.0,False,,,PARTS_LABOR_TRAVEL;DPFULL,NEW;PREOWNED,False,,99999.0
OR,,False,,,,,12000.0,,,"RI Extended Warranty 72 months or 12,000 operation hours. Parts Only",,,False,False,"RI Extended Warranty 72 months or 12,000 operation hours. Parts Only",,EXT-RI-72-12000-PWT-ENG-STR-HYDR-P,,EUROPE,"Business / HOWA;Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;End Customer;Inter Company;Dealer;Direct Customer;National Account;Dealer Rental/ RPO",True,EXTENDED,ANY,False,2020-05-01,,Active,,EUROPE,False,,,,True,72.0,,,,False,2060-12-31,0.0,,,,,First Owner;Preowned;Dealer Rental,6047.0,False,,,PARTS_LABOR_TRAVEL;DPFULL,NEW;PREOWNED,False,,99999.0
OR,,False,,,,,7000.0,,,"RI Extended Warranty 72 months or 7,000 operation hours. Parts Only",,,False,False,"RI Extended Warranty 72 months or 7,000 operation hours. Parts Only",,EXT-RI-72-7000-PWT-ENG-STR-HYDR-P,,EUROPE,"Business / HOWA;Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;End Customer;Inter Company;Dealer;Direct Customer;National Account;Dealer Rental/ RPO",True,EXTENDED,ANY,False,2020-05-01,,Active,,EUROPE,False,,,,True,72.0,,,,False,2060-12-31,0.0,,,,,First Owner;Preowned;Dealer Rental,6048.0,False,,,PARTS_LABOR_TRAVEL;DPFULL,NEW;PREOWNED,False,,99999.0
OR,,False,,,,,8000.0,,,"RI Extended Warranty 72 months or 8,000 operation hours. Parts Only",,,False,False,"RI Extended Warranty 72 months or 8,000 operation hours. Parts Only",,EXT-RI-72-8000-PWT-ENG-STR-HYDR-P,,EUROPE,"Business / HOWA;Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;End Customer;Inter Company;Dealer;Direct Customer;National Account;Dealer Rental/ RPO",True,EXTENDED,ANY,False,2020-05-01,,Active,,EUROPE,False,,,,True,72.0,,,,False,2060-12-31,0.0,,,,,First Owner;Preowned;Dealer Rental,6049.0,False,,,PARTS_LABOR_TRAVEL;DPFULL,NEW;PREOWNED,False,,99999.0
OR,,False,,,,,9500.0,,,"RI Extended Warranty 72 months or 9,500 operation hours. Parts Only",,,False,False,"RI Extended Warranty 72 months or 9,500 operation hours. Parts Only",,EXT-RI-72-9500-PWT-ENG-STR-HYDR-P,,EUROPE,"Business / HOWA;Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;End Customer;Inter Company;Dealer;Direct Customer;National Account;Dealer Rental/ RPO",True,EXTENDED,ANY,False,2020-05-01,,Active,,EUROPE,False,,,,True,72.0,,,,False,2060-12-31,0.0,,,,,First Owner;Preowned;Dealer Rental,6050.0,False,,,PARTS_LABOR_TRAVEL;DPFULL,NEW;PREOWNED,False,,99999.0
AND,,False,,,99999.0,,7700.0,,DX380LL-5 #10045 only,18 Months 3000 Hours Protection Plus POWERTRAIN + HYDRAULICS,,DRIVELINE_HYDRAULIC,False,False,24 Months 6000 Hours Protection Plus POWERTRAIN + HYDRAULICS,,EXT-PP-18-3000-POWERTRAIN_HYDRAULICS-LP-#10045,,NORTHAMERICA,"Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;End Customer;Inter Company;Dealer;Direct Customer;National Account;Regional Account;Dealer Rental/ RPO",False,EXTENDED,ANY,False,2013-01-01,,Active,,NORTHAMERICA,False,,,0.0,False,18.0,,,,False,2060-01-01,0.0,,,0.0,0.0,First Owner;Preowned;Dealer Rental,5024.0,False,,0.0,PARTS_LABOR;POWERTRAIN_HYDRAULICS,NEW,False,,99999.0
AND,0.0,False,,,99999.0,,2000.0,,,72 Months 2000 Hours Protection Plus Full,,STANDARD_FULL,False,False,72 Months 2000 Hours Protection Plus Full,,EXT-PP-72-2000-FULL-LP,,NORTHAMERICA,"Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;End Customer;Inter Company;Dealer;Direct Customer;National Account;Regional Account;Dealer Rental/ RPO",False,EXTENDED,ANY,False,2023-04-01,,Active,,NORTHAMERICA,False,,,,True,72.0,,,,False,2056-04-01,0.0,,,,,First Owner;Preowned;Dealer Rental,5246.0,False,,,FULL;PARTS_LABOR,NEW,False,,99999.0
OR,,False,,,99999.0,,4000.0,,,"Extended 24 Months/4,000 Hours Warranty",,,False,False,"EXTENDED_24_4000_POWERTRAIN_OEM Parts, Labor&Travel By Distance",,EXT_24_4000_PWT_DLP,,EMERGING,Dealer Rental/ RPO,False,EXTENDED,,False,2014-03-17,,Active,,EMERGING,False,,,,False,24.0,,,,False,2066-03-17,99999.0,,,,,First Owner,4634.0,False,EXT_24_4000_PWT_DLP,,,NEW,False,,99999.0
OR,,False,,,,,5000.0,,,"Standard 24 Months/5,000 Hours Warranty",,,False,False,STANDARD_24_5000_FULL_OEM Parts only,,STD_24_5000_FULL_P,,EMERGING,Dealer Rental/ RPO,False,STANDARD,,False,2014-03-18,,Active,,EMERGING,False,,,,False,24.0,,,,True,2066-03-18,,,,,,First Owner,4035.0,False,STD_24_5000_FULL_P,,,NEW,False,,
OR,,False,,,99999.0,,5000.0,,,"Extended 24 Months/5,000 Hours Warranty",,,False,False,EXTENDED_24_5000_FULL_OEM Parts&Labor,,EXT_24_5000_FULL_LP,,EMERGING,Dealer Rental/ RPO,False,EXTENDED,,False,2014-03-19,,Active,,EMERGING,False,,,,False,24.0,,,,False,2066-03-19,99999.0,,,,,First Owner,4642.0,False,EXT_24_5000_FULL_LP,,,NEW,False,,99999.0
OR,,False,,,99999.0,,5000.0,,,"Extended 24 Months/5,000 Hours Warranty",,,False,False,"EXTENDED_24_5000_FULL_OEM Parts, Labor&Travel By Distance",,EXT_24_5000_FULL_DLP,,EMERGING,Dealer Rental/ RPO,False,EXTENDED,,False,2014-03-20,,Active,,EMERGING,False,,,,False,24.0,,,,False,2066-03-20,99999.0,,,,,First Owner,4641.0,False,EXT_24_5000_FULL_DLP,,,NEW,False,,99999.0
OR,,False,,,99999.0,,5000.0,,,"Extended 24 Months/5,000 Hours Warranty",,,False,False,EXTENDED_24_5000_POWERTRAIN_OEM Parts only,,EXT_24_5000_PWT_P,,EMERGING,Dealer Rental/ RPO,False,EXTENDED,,False,2014-03-22,,Active,,EMERGING,False,,,,False,24.0,,,,False,2066-03-22,99999.0,,,,,First Owner,4646.0,False,EXT_24_5000_PWT_P,,,NEW,False,,99999.0
OR,,False,,,99999.0,,5000.0,,,"Extended 24 Months/5,000 Hours Warranty",,,False,False,EXTENDED_24_5000_POWERTRAIN_OEM Parts&Labor,,EXT_24_5000_PWT_LP,,EMERGING,Dealer Rental/ RPO,False,EXTENDED,,False,2014-03-23,,Active,,EMERGING,False,,,,False,24.0,,,,False,2066-03-23,99999.0,,,,,First Owner,4645.0,False,EXT_24_5000_PWT_LP,,,NEW,False,,99999.0
OR,,False,,,99999.0,,5000.0,,,"Extended 24 Months/5,000 Hours Warranty",,,False,False,"EXTENDED_24_5000_POWERTRAIN_OEM Parts, Labor&Travel By Distance",,EXT_24_5000_PWT_DLP,,EMERGING,Dealer Rental/ RPO,False,EXTENDED,,False,2014-03-24,,Active,,EMERGING,False,,,,False,24.0,,,,False,2066-03-24,99999.0,,,,,First Owner,4644.0,False,EXT_24_5000_PWT_DLP,,,NEW,False,,99999.0
OR,,False,,,99999.0,,6000.0,,,"Extended 36 Months/6,000 Hours Warranty",,,False,False,EXTENDED_36_6000_FULL_OEM Parts only,,EXT_36_6000_FULL_P,,EMERGING,Dealer Rental/ RPO,False,EXTENDED,,False,2014-03-25,,Active,,EMERGING,False,,,,False,36.0,,,,False,2066-03-25,99999.0,,,,,First Owner,4674.0,False,EXT_36_6000_FULL_P,,,NEW,False,,99999.0
OR,,False,,,99999.0,,6000.0,,,"Extended 36 Months/6,000 Hours Warranty",,,False,False,EXTENDED_36_6000_FULL_OEM Parts&Labor,,EXT_36_6000_FULL_,,EMERGING,Dealer Rental/ RPO,False,EXTENDED,,False,2014-03-26,,Active,,EMERGING,False,,,,False,36.0,,,,False,2066-03-26,99999.0,,,,,First Owner,4673.0,False,EXT_36_6000_FULL_LP,,,NEW,False,,99999.0
OR,,False,,,99999.0,,6000.0,,,"Extended 36 Months/6,000 Hours Warranty",,,False,False,"EXTENDED_36_6000_FULL_OEM Parts, Labor&Travel By Distance",,EXT_36_6000_FULL_DLP,,EMERGING,Dealer Rental/ RPO,False,EXTENDED,,False,2014-03-27,,Active,,EMERGING,False,,,,False,36.0,,,,False,2066-03-27,99999.0,,,,,First Owner,4671.0,False,EXT_36_6000_FULL_DLP,,,NEW,False,,99999.0
OR,,False,,,99999.0,,6000.0,,,"Extended 36 Months/6,000 Hours Warranty",,,False,False,EXTENDED_36_6000_POWERTRAIN_OEM Parts only,,EXT_36_6000_PWT_P,,EMERGING,Dealer Rental/ RPO,False,EXTENDED,,False,2014-03-29,,Active,,EMERGING,False,,,,False,36.0,,,,False,2066-03-29,99999.0,,,,,First Owner,4679.0,False,EXT_36_6000_PWT_P,,,NEW,False,,99999.0
OR,,False,,,99999.0,,6000.0,,,"Extended 36 Months/6,000 Hours Warranty",,,False,False,"EXTENDED_36_6000_POWERTRAIN_OEM Parts, Labor&Travel By Distance",,EXT_36_6000_PWT_DLP,,EMERGING,Dealer Rental/ RPO,False,EXTENDED,,False,2014-03-31,,Active,,EMERGING,False,,,,False,36.0,,,,False,2066-03-31,99999.0,,,,,First Owner,4676.0,False,EXT_36_6000_PWT_DLP,,,NEW,False,,99999.0
OR,,False,,,99999.0,,8000.0,,,"Extended 36 Months/8,000 Hours Warranty",,,False,False,"EXTENDED_36_8000_FULL_OEM Parts, Labor&Travel By Distance",,EXT_36_8000_FULL_DLP,,EMERGING,Dealer Rental/ RPO,False,EXTENDED,,False,2014-04-01,,Active,,EMERGING,False,,,,False,36.0,,,,False,2066-04-01,99999.0,,,,,First Owner,4680.0,False,EXT_36_8000_FULL_DLP,,,NEW,False,,99999.0
OR,,False,,,99999.0,,8000.0,,,"Extended 48 Months/8,000 Hours Warranty",,,False,False,EXTENDED_48_8000_FULL_OEM Parts only,,EXT_48_8000_FULL_P,,EMERGING,Dealer Rental/ RPO,False,EXTENDED,,False,2014-04-02,,Active,,EMERGING,False,,,,False,48.0,,,,False,2066-04-02,99999.0,,,,,First Owner,4694.0,False,EXT_48_8000_FULL_P,,,NEW,False,,99999.0
OR,,False,,,99999.0,,8000.0,,,"Extended 48 Months/8,000 Hours Warranty",,,False,False,"EXTENDED_48_8000_FULL_OEM Parts, Labor&Travel By Distance",,EXT_48_8000_FULL_DLP,,EMERGING,Dealer Rental/ RPO,False,EXTENDED,,False,2014-04-04,,Active,,EMERGING,False,,,,False,48.0,,,,False,2066-04-04,99999.0,,,,,First Owner,4691.0,False,EXT_48_8000_FULL_DLP,,,NEW,False,,99999.0
OR,,False,,,99999.0,,8000.0,,,"Extended 48 Months/8,000 Hours Warranty",,,False,False,EXTENDED_48_8000_POWERTRAIN_OEM Parts only,,EXT_48_8000_PWT_P,,EMERGING,Dealer Rental/ RPO,False,EXTENDED,,False,2014-04-05,,Active,,EMERGING,False,,,,False,48.0,,,,False,2066-04-05,99999.0,,,,,First Owner,4699.0,False,EXT_48_8000_PWT_P,,,NEW,False,,99999.0
OR,,False,,,99999.0,,8000.0,,,"Extended 48 Months/8,000 Hours Warranty",,,False,False,"EXTENDED_48_8000_POWERTRAIN_OEM Parts, Labor&Travel By Distance",,EXT_48_8000_PWT_DLP,,EMERGING,Dealer Rental/ RPO,False,EXTENDED,,False,2014-04-07,,Active,,EMERGING,False,,,,False,48.0,,,,False,2066-04-07,99999.0,,,,,First Owner,4696.0,False,EXT_48_8000_PWT_DLP,,,NEW,False,,99999.0
OR,,False,,,99999.0,,10000.0,,,"Extended 60 Months/10,000 Hours Warranty",,,False,False,EXTENDED_60_10000_FULL_OEM Parts only,,EXT_60_10000_FULL_P_mig,,EMERGING,Dealer Rental/ RPO,False,EXTENDED,,False,2014-04-08,,Active,,EMERGING,False,,,,False,60.0,,,,False,2066-04-08,99999.0,,,,,First Owner,4713.0,False,EXT_60_10000_FULL_P,,,NEW,False,,99999.0
OR,,False,,,99999.0,,10000.0,,,"Extended 60 Months/10,000 Hours Warranty",,,False,False,"EXTENDED_60_10000_FULL_OEM Parts, Labor&Travel By Distance",,EXT_60_10000_FULL_DLP,,EMERGING,Dealer Rental/ RPO,False,EXTENDED,,False,2014-04-10,,Active,,EMERGING,False,,,,False,60.0,,,,False,2066-04-10,99999.0,,,,,First Owner,4711.0,False,EXT_60_10000_FULL_DLP,,,NEW,False,,99999.0
OR,,False,,,99999.0,,10000.0,,,"Extended 60 Months/10,000 Hours Warranty",,,False,False,EXTENDED_60_10000_POWERTRAIN_OEM Parts only,,EXT_60_10000_PWT_P,,EMERGING,Dealer Rental/ RPO,False,EXTENDED,,False,2014-04-11,,Active,,EMERGING,False,,,,False,60.0,,,,False,2066-04-11,99999.0,,,,,First Owner,4718.0,False,EXT_60_10000_PWT_P,,,NEW,False,,99999.0
OR,,False,,,99999.0,,10000.0,,,"Extended 60 Months/10,000 Hours Warranty",,,False,False,"EXTENDED_60_10000_POWERTRAIN_OEM Parts, Labor&Travel By Distance",,EXT_60_10000_PWT_,,EMERGING,Dealer Rental/ RPO,False,EXTENDED,,False,2014-04-13,,Active,,EMERGING,False,,,,False,60.0,,,,False,2066-04-13,99999.0,,,,,First Owner,4716.0,False,EXT_60_10000_PWT_DLP,,,NEW,False,,99999.0
OR,,False,,,,,1500.0,,,"Standard 12 Months/1,500 Hours Warranty",,,False,False,"STANDARD_12_1500_FULL_OEM Parts, Labor&Travel By Distance",,STD_12_1500_FULL_DLP,,EMERGING,End Customer;Dealer Rental/ RPO,False,STANDARD,,False,2014-03-01,,Active,,EMERGING,False,,,,False,12.0,,,,True,2066-03-01,,,,,,First Owner;Dealer Rental,4002.0,False,STD_12_1500_FULL_DLP,,,NEW,False,,
OR,,False,,,,,2000.0,,,"Standard 12 Months/2,000 Hours Warranty",,,False,False,"STANDARD_12_2000_FULL_OEM Parts, Labor&Travel By Distance",,STD_12_2000_FULL_DLP,,EMERGING,End Customer;Dealer Rental/ RPO,False,STANDARD,,False,2014-03-02,,Active,,EMERGING,False,,,,False,12.0,,,,True,2066-03-02,,,,,,First Owner,4004.0,False,STD_12_2000_FULL_DLP,,,NEW,False,,
OR,,False,,,,,2500.0,,,"Standard 12 Months/2,500 Hours Warranty",,,False,False,"STANDARD_12_2500_FULL_OEM Parts, Labor&Travel By Distance",,STD_12_2500_FULL_DLP,,EMERGING,Dealer Rental/ RPO,False,STANDARD,,False,2014-03-03,,Active,,EMERGING,False,,,,False,12.0,,,,True,2066-03-03,,,,,,First Owner,4007.0,False,STD_12_2500_FULL_DLP,,,NEW,False,,
OR,,False,,,,,5000.0,,,"Standard 12 Months/5,000 Hours Warranty",,,False,False,"STANDARD_12_5000_FULL_OEM Parts, Labor&Travel By Distance",,STD_12_5000_FULL_DLP,,EMERGING,Dealer Rental/ RPO,False,STANDARD,,False,2014-03-04,,Active,,EMERGING,False,,,,False,12.0,,,,True,2066-03-04,,,,,,First Owner,4012.0,False,STD_12_5000_FULL_DLP,,,NEW,False,,
OR,,False,,,,,8760.0,,,Standard 12 Months/UNLIMITED,,,False,False,"STANDARD_12_8760_FULL_OEM Parts, Labor&Travel By Distance",,STD_12_Unlimited_FULL_DLP,,EMERGING,Dealer Rental/ RPO,False,STANDARD,,False,2014-03-05,,Active,,EMERGING,False,,,,False,12.0,,,,True,2066-03-05,,,,,,First Owner,4015.0,False,STD_12_Unlimted_FULL_DLP,,,NEW,False,,
OR,,False,,,,,3000.0,,,"Standard 24 Months/3,000 Hours Warranty",,,False,False,STANDARD_24_3000_FULL_OEM Parts only,,STD_24_3000_FULL_P,,EMERGING,Dealer Rental/ RPO,False,STANDARD,,False,2014-03-06,,Active,,EMERGING,False,,,,False,24.0,,,,True,2066-03-06,,,,,,First Owner,4027.0,False,STD_24_3000_FULL_P,,,NEW,False,,
OR,,False,,,,,3000.0,,,"Standard 24 Months/3,000 Hours Warranty",,,False,False,STANDARD_24_3000_FULL_OEM Parts&Labor,,STD_24_3000_FULL_LP,,EMERGING,Dealer Rental/ RPO,False,STANDARD,,False,2014-03-07,,Active,,EMERGING,False,,,,False,24.0,,,,True,2066-03-07,,,,,,First Owner,4026.0,False,STD_24_3000_FULL_LP,,,NEW,False,,
OR,,False,,,,,3000.0,,,"Standard 24 Months/3,000 Hours Warranty",,,False,False,"STANDARD_24_3000_FULL_OEM Parts, Labor&Travel By Distance",,STD_24_3000_FULL_DLP,,EMERGING,Dealer Rental/ RPO,False,STANDARD,,False,2014-03-08,,Active,,EMERGING,False,,,,False,24.0,,,,True,2066-03-08,,,,,,First Owner,4025.0,False,STD_24_3000_FULL_DLP,,,NEW,False,,
OR,,False,,,99999.0,,3000.0,,,"Extended 24 Months/3,000 Hours Warranty",,,False,False,EXTENDED_24_3000_POWERTRAIN_OEM Parts only,,EXT_24_3000_PWT_P,,EMERGING,Dealer Rental/ RPO,False,EXTENDED,,False,2014-03-09,,Active,,EMERGING,False,,,,False,24.0,,,,False,2066-03-09,99999.0,,,,,First Owner,4626.0,False,EXT_24_3000_PWT_P,,,NEW,False,,99999.0
OR,,False,,,99999.0,,3000.0,,,"Extended 24 Months/3,000 Hours Warranty",,,False,False,EXTENDED_24_3000_POWERTRAIN_OEM Parts&Labor,,EXT_24_3000_PWT_LP,,EMERGING,Dealer Rental/ RPO,False,EXTENDED,,False,2014-03-10,,Active,,EMERGING,False,,,,False,24.0,,,,False,2066-03-10,99999.0,,,,,First Owner,4625.0,False,EXT_24_3000_PWT_LP,,,NEW,False,,99999.0
OR,,False,,,99999.0,,3000.0,,,"Extended 24 Months/3,000 Hours Warranty",,,False,False,"EXTENDED_24_3000_POWERTRAIN_OEM Parts, Labor&Travel By Distance",,EXT_24_3000_PWT_DLP,,EMERGING,Dealer Rental/ RPO,False,EXTENDED,,False,2014-03-11,,Active,,EMERGING,False,,,,False,24.0,,,,False,2066-03-11,99999.0,,,,,First Owner,4624.0,False,EXT_24_3000_PWT_DLP,,,NEW,False,,99999.0
